ds,timestamp,avgHighPrice,avgLowPrice,highPriceVolume,lowPriceVolume,daily_volume,roi,margin,potential_profit,margin_x_volume,fetched_at,source,item_id,_raw_json
2026-07-23 10:00:00+00:00,1784800800.0,3676641.0,3581042.0,22.0,14.0,36.0,2.669586114879412,95599.0,3441564.0,3441564.0,2026-08-07T15:43:51.013368+00:00,timeseries_1h,12929,"{""timestamp"": 1784800800, ""avgHighPrice"": 3676641, ""avgLowPrice"": 3581042, ""highPriceVolume"": 22, ""lowPriceVolume"": 14}"
2026-07-23 10:01:00+00:00,1784800800.0,3676641.0,3581042.0,22.0,14.0,36.0,2.669586114879412,95599.0,3441564.0,3441564.0,2026-08-07T15:43:51.013368+00:00,timeseries_1h,12929,"{""timestamp"": 1784800800, ""avgHighPrice"": 3676641, ""avgLowPrice"": 3581042, ""highPriceVolume"": 22, ""lowPriceVolume"": 14}"
2026-07-23 10:02:00+00:00,1784800800.0,3676641.0,3581042.0,22.0,14.0,36.0,2.669586114879412,95599.0,3441564.0,3441564.0,2026-08-07T15:43:51.013368+00:00,timeseries_1h,12929,"{""timestamp"": 1784800800, ""avgHighPrice"": 3676641, ""avgLowPrice"": 3581042, ""highPriceVolume"": 22, ""lowPriceVolume"": 14}"
2026-07-23 10:03:00+00:00,1784800800.0,3676641.0,3581042.0,22.0,14.0,36.0,2.669586114879412,95599.0,3441564.0,3441564.0,2026-08-07T15:43:51.013368+00:00,timeseries_1h,12929,"{""timestamp"": 1784800800, ""avgHighPrice"": 3676641, ""avgLowPrice"": 3581042, ""highPriceVolume"": 22, ""lowPriceVolume"": 14}"
2026-07-23 10:04:00+00:00,1784800800.0,3676641.0,3581042.0,22.0,14.0,36.0,2.669586114879412,95599.0,3441564.0,3441564.0,2026-08-07T15:43:51.013368+00:00,timeseries_1h,12929,"{""timestamp"": 1784800800, ""avgHighPrice"": 3676641, ""avgLowPrice"": 3581042, ""highPriceVolume"": 22, ""lowPriceVolume"": 14}"
2026-07-23 10:05:00+00:00,1784800800.0,3676641.0,3581042.0,22.0,14.0,36.0,2.669586114879412,95599.0,3441564.0,3441564.0,2026-08-07T15:43:51.013368+00:00,timeseries_1h,12929,"{""timestamp"": 1784800800, ""avgHighPrice"": 3676641, ""avgLowPrice"": 3581042, ""highPriceVolume"": 22, ""lowPriceVolume"": 14}"
2026-07-23 10:06:00+00:00,1784800800.0,3676641.0,3581042.0,22.0,14.0,36.0,2.669586114879412,95599.0,3441564.0,3441564.0,2026-08-07T15:43:51.013368+00:00,timeseries_1h,12929,"{""timestamp"": 1784800800, ""avgHighPrice"": 3676641, ""avgLowPrice"": 3581042, ""highPriceVolume"": 22, ""lowPriceVolume"": 14}"
2026-07-23 10:07:00+00:00,1784800800.0,3676641.0,3581042.0,22.0,14.0,36.0,2.669586114879412,95599.0,3441564.0,3441564.0,2026-08-07T15:43:51.013368+00:00,timeseries_1h,12929,"{""timestamp"": 1784800800, ""avgHighPrice"": 3676641, ""avgLowPrice"": 3581042, ""highPriceVolume"": 22, ""lowPriceVolume"": 14}"
2026-07-23 10:08:00+00:00,1784800800.0,3676641.0,3581042.0,22.0,14.0,36.0,2.669586114879412,95599.0,3441564.0,3441564.0,2026-08-07T15:43:51.013368+00:00,timeseries_1h,12929,"{""timestamp"": 1784800800, ""avgHighPrice"": 3676641, ""avgLowPrice"": 3581042, ""highPriceVolume"": 22, ""lowPriceVolume"": 14}"
2026-07-23 10:09:00+00:00,1784800800.0,3676641.0,3581042.0,22.0,14.0,36.0,2.669586114879412,95599.0,3441564.0,3441564.0,2026-08-07T15:43:51.013368+00:00,timeseries_1h,12929,"{""timestamp"": 1784800800, ""avgHighPrice"": 3676641, ""avgLowPrice"": 3581042, ""highPriceVolume"": 22, ""lowPriceVolume"": 14}"
2026-07-23 10:10:00+00:00,1784800800.0,3676641.0,3581042.0,22.0,14.0,36.0,2.669586114879412,95599.0,3441564.0,3441564.0,2026-08-07T15:43:51.013368+00:00,timeseries_1h,12929,"{""timestamp"": 1784800800, ""avgHighPrice"": 3676641, ""avgLowPrice"": 3581042, ""highPriceVolume"": 22, ""lowPriceVolume"": 14}"
2026-07-23 10:11:00+00:00,1784800800.0,3676641.0,3581042.0,22.0,14.0,36.0,2.669586114879412,95599.0,3441564.0,3441564.0,2026-08-07T15:43:51.013368+00:00,timeseries_1h,12929,"{""timestamp"": 1784800800, ""avgHighPrice"": 3676641, ""avgLowPrice"": 3581042, ""highPriceVolume"": 22, ""lowPriceVolume"": 14}"
2026-07-23 10:12:00+00:00,1784800800.0,3676641.0,3581042.0,22.0,14.0,36.0,2.669586114879412,95599.0,3441564.0,3441564.0,2026-08-07T15:43:51.013368+00:00,timeseries_1h,12929,"{""timestamp"": 1784800800, ""avgHighPrice"": 3676641, ""avgLowPrice"": 3581042, ""highPriceVolume"": 22, ""lowPriceVolume"": 14}"
2026-07-23 10:13:00+00:00,1784800800.0,3676641.0,3581042.0,22.0,14.0,36.0,2.669586114879412,95599.0,3441564.0,3441564.0,2026-08-07T15:43:51.013368+00:00,timeseries_1h,12929,"{""timestamp"": 1784800800, ""avgHighPrice"": 3676641, ""avgLowPrice"": 3581042, ""highPriceVolume"": 22, ""lowPriceVolume"": 14}"
2026-07-23 10:14:00+00:00,1784800800.0,3676641.0,3581042.0,22.0,14.0,36.0,2.669586114879412,95599.0,3441564.0,3441564.0,2026-08-07T15:43:51.013368+00:00,timeseries_1h,12929,"{""timestamp"": 1784800800, ""avgHighPrice"": 3676641, ""avgLowPrice"": 3581042, ""highPriceVolume"": 22, ""lowPriceVolume"": 14}"
2026-07-23 10:15:00+00:00,1784800800.0,3676641.0,3581042.0,22.0,14.0,36.0,2.669586114879412,95599.0,3441564.0,3441564.0,2026-08-07T15:43:51.013368+00:00,timeseries_1h,12929,"{""timestamp"": 1784800800, ""avgHighPrice"": 3676641, ""avgLowPrice"": 3581042, ""highPriceVolume"": 22, ""lowPriceVolume"": 14}"
2026-07-23 10:16:00+00:00,1784800800.0,3676641.0,3581042.0,22.0,14.0,36.0,2.669586114879412,95599.0,3441564.0,3441564.0,2026-08-07T15:43:51.013368+00:00,timeseries_1h,12929,"{""timestamp"": 1784800800, ""avgHighPrice"": 3676641, ""avgLowPrice"": 3581042, ""highPriceVolume"": 22, ""lowPriceVolume"": 14}"
2026-07-23 10:17:00+00:00,1784800800.0,3676641.0,3581042.0,22.0,14.0,36.0,2.669586114879412,95599.0,3441564.0,3441564.0,2026-08-07T15:43:51.013368+00:00,timeseries_1h,12929,"{""timestamp"": 1784800800, ""avgHighPrice"": 3676641, ""avgLowPrice"": 3581042, ""highPriceVolume"": 22, ""lowPriceVolume"": 14}"
2026-07-23 10:18:00+00:00,1784800800.0,3676641.0,3581042.0,22.0,14.0,36.0,2.669586114879412,95599.0,3441564.0,3441564.0,2026-08-07T15:43:51.013368+00:00,timeseries_1h,12929,"{""timestamp"": 1784800800, ""avgHighPrice"": 3676641, ""avgLowPrice"": 3581042, ""highPriceVolume"": 22, ""lowPriceVolume"": 14}"
2026-07-23 10:19:00+00:00,1784800800.0,3676641.0,3581042.0,22.0,14.0,36.0,2.669586114879412,95599.0,3441564.0,3441564.0,2026-08-07T15:43:51.013368+00:00,timeseries_1h,12929,"{""timestamp"": 1784800800, ""avgHighPrice"": 3676641, ""avgLowPrice"": 3581042, ""highPriceVolume"": 22, ""lowPriceVolume"": 14}"
2026-07-23 10:20:00+00:00,1784800800.0,3676641.0,3581042.0,22.0,14.0,36.0,2.669586114879412,95599.0,3441564.0,3441564.0,2026-08-07T15:43:51.013368+00:00,timeseries_1h,12929,"{""timestamp"": 1784800800, ""avgHighPrice"": 3676641, ""avgLowPrice"": 3581042, ""highPriceVolume"": 22, ""lowPriceVolume"": 14}"
2026-07-23 10:21:00+00:00,1784800800.0,3676641.0,3581042.0,22.0,14.0,36.0,2.669586114879412,95599.0,3441564.0,3441564.0,2026-08-07T15:43:51.013368+00:00,timeseries_1h,12929,"{""timestamp"": 1784800800, ""avgHighPrice"": 3676641, ""avgLowPrice"": 3581042, ""highPriceVolume"": 22, ""lowPriceVolume"": 14}"
2026-07-23 10:22:00+00:00,1784800800.0,3676641.0,3581042.0,22.0,14.0,36.0,2.669586114879412,95599.0,3441564.0,3441564.0,2026-08-07T15:43:51.013368+00:00,timeseries_1h,12929,"{""timestamp"": 1784800800, ""avgHighPrice"": 3676641, ""avgLowPrice"": 3581042, ""highPriceVolume"": 22, ""lowPriceVolume"": 14}"
2026-07-23 10:23:00+00:00,1784800800.0,3676641.0,3581042.0,22.0,14.0,36.0,2.669586114879412,95599.0,3441564.0,3441564.0,2026-08-07T15:43:51.013368+00:00,timeseries_1h,12929,"{""timestamp"": 1784800800, ""avgHighPrice"": 3676641, ""avgLowPrice"": 3581042, ""highPriceVolume"": 22, ""lowPriceVolume"": 14}"
2026-07-23 10:24:00+00:00,1784800800.0,3676641.0,3581042.0,22.0,14.0,36.0,2.669586114879412,95599.0,3441564.0,3441564.0,2026-08-07T15:43:51.013368+00:00,timeseries_1h,12929,"{""timestamp"": 1784800800, ""avgHighPrice"": 3676641, ""avgLowPrice"": 3581042, ""highPriceVolume"": 22, ""lowPriceVolume"": 14}"
2026-07-23 10:25:00+00:00,1784800800.0,3676641.0,3581042.0,22.0,14.0,36.0,2.669586114879412,95599.0,3441564.0,3441564.0,2026-08-07T15:43:51.013368+00:00,timeseries_1h,12929,"{""timestamp"": 1784800800, ""avgHighPrice"": 3676641, ""avgLowPrice"": 3581042, ""highPriceVolume"": 22, ""lowPriceVolume"": 14}"
2026-07-23 10:26:00+00:00,1784800800.0,3676641.0,3581042.0,22.0,14.0,36.0,2.669586114879412,95599.0,3441564.0,3441564.0,2026-08-07T15:43:51.013368+00:00,timeseries_1h,12929,"{""timestamp"": 1784800800, ""avgHighPrice"": 3676641, ""avgLowPrice"": 3581042, ""highPriceVolume"": 22, ""lowPriceVolume"": 14}"
2026-07-23 10:27:00+00:00,1784800800.0,3676641.0,3581042.0,22.0,14.0,36.0,2.669586114879412,95599.0,3441564.0,3441564.0,2026-08-07T15:43:51.013368+00:00,timeseries_1h,12929,"{""timestamp"": 1784800800, ""avgHighPrice"": 3676641, ""avgLowPrice"": 3581042, ""highPriceVolume"": 22, ""lowPriceVolume"": 14}"
2026-07-23 10:28:00+00:00,1784800800.0,3676641.0,3581042.0,22.0,14.0,36.0,2.669586114879412,95599.0,3441564.0,3441564.0,2026-08-07T15:43:51.013368+00:00,timeseries_1h,12929,"{""timestamp"": 1784800800, ""avgHighPrice"": 3676641, ""avgLowPrice"": 3581042, ""highPriceVolume"": 22, ""lowPriceVolume"": 14}"
2026-07-23 10:29:00+00:00,1784800800.0,3676641.0,3581042.0,22.0,14.0,36.0,2.669586114879412,95599.0,3441564.0,3441564.0,2026-08-07T15:43:51.013368+00:00,timeseries_1h,12929,"{""timestamp"": 1784800800, ""avgHighPrice"": 3676641, ""avgLowPrice"": 3581042, ""highPriceVolume"": 22, ""lowPriceVolume"": 14}"
2026-07-23 10:30:00+00:00,1784800800.0,3676641.0,3581042.0,22.0,14.0,36.0,2.669586114879412,95599.0,3441564.0,3441564.0,2026-08-07T15:43:51.013368+00:00,timeseries_1h,12929,"{""timestamp"": 1784800800, ""avgHighPrice"": 3676641, ""avgLowPrice"": 3581042, ""highPriceVolume"": 22, ""lowPriceVolume"": 14}"
2026-07-23 10:31:00+00:00,1784800800.0,3676641.0,3581042.0,22.0,14.0,36.0,2.669586114879412,95599.0,3441564.0,3441564.0,2026-08-07T15:43:51.013368+00:00,timeseries_1h,12929,"{""timestamp"": 1784800800, ""avgHighPrice"": 3676641, ""avgLowPrice"": 3581042, ""highPriceVolume"": 22, ""lowPriceVolume"": 14}"
2026-07-23 10:32:00+00:00,1784800800.0,3676641.0,3581042.0,22.0,14.0,36.0,2.669586114879412,95599.0,3441564.0,3441564.0,2026-08-07T15:43:51.013368+00:00,timeseries_1h,12929,"{""timestamp"": 1784800800, ""avgHighPrice"": 3676641, ""avgLowPrice"": 3581042, ""highPriceVolume"": 22, ""lowPriceVolume"": 14}"
2026-07-23 10:33:00+00:00,1784800800.0,3676641.0,3581042.0,22.0,14.0,36.0,2.669586114879412,95599.0,3441564.0,3441564.0,2026-08-07T15:43:51.013368+00:00,timeseries_1h,12929,"{""timestamp"": 1784800800, ""avgHighPrice"": 3676641, ""avgLowPrice"": 3581042, ""highPriceVolume"": 22, ""lowPriceVolume"": 14}"
2026-07-23 10:34:00+00:00,1784800800.0,3676641.0,3581042.0,22.0,14.0,36.0,2.669586114879412,95599.0,3441564.0,3441564.0,2026-08-07T15:43:51.013368+00:00,timeseries_1h,12929,"{""timestamp"": 1784800800, ""avgHighPrice"": 3676641, ""avgLowPrice"": 3581042, ""highPriceVolume"": 22, ""lowPriceVolume"": 14}"
2026-07-23 10:35:00+00:00,1784800800.0,3676641.0,3581042.0,22.0,14.0,36.0,2.669586114879412,95599.0,3441564.0,3441564.0,2026-08-07T15:43:51.013368+00:00,timeseries_1h,12929,"{""timestamp"": 1784800800, ""avgHighPrice"": 3676641, ""avgLowPrice"": 3581042, ""highPriceVolume"": 22, ""lowPriceVolume"": 14}"
