ds,timestamp,avgHighPrice,avgLowPrice,highPriceVolume,lowPriceVolume,daily_volume,roi,margin,potential_profit,margin_x_volume,fetched_at,source,item_id,_raw_json
2026-02-20 00:00:00+00:00,1771545600,5,5,15880900,7451254,23332154,0.0,0.0,0.0,0.0,2026-08-07T15:11:26.634526+00:00,timeseries_24h,556,"{""timestamp"": 1771545600, ""avgHighPrice"": 5, ""avgLowPrice"": 5, ""highPriceVolume"": 15880900, ""lowPriceVolume"": 7451254}"
2026-02-21 00:00:00+00:00,1771632000,6,5,4614038,3730064,8344102,20.0,1.0,8344102.0,8344102.0,2026-08-07T15:11:26.634526+00:00,timeseries_24h,556,"{""timestamp"": 1771632000, ""avgHighPrice"": 6, ""avgLowPrice"": 5, ""highPriceVolume"": 4614038, ""lowPriceVolume"": 3730064}"
2026-02-22 00:00:00+00:00,1771718400,6,5,27032410,12516921,39549331,20.0,1.0,39549331.0,39549331.0,2026-08-07T15:11:26.634526+00:00,timeseries_24h,556,"{""timestamp"": 1771718400, ""avgHighPrice"": 6, ""avgLowPrice"": 5, ""highPriceVolume"": 27032410, ""lowPriceVolume"": 12516921}"
2026-02-23 00:00:00+00:00,1771804800,6,5,9437087,5453985,14891072,20.0,1.0,14891072.0,14891072.0,2026-08-07T15:11:26.634526+00:00,timeseries_24h,556,"{""timestamp"": 1771804800, ""avgHighPrice"": 6, ""avgLowPrice"": 5, ""highPriceVolume"": 9437087, ""lowPriceVolume"": 5453985}"
2026-02-24 00:00:00+00:00,1771891200,5,5,6801064,1074907,7875971,0.0,0.0,0.0,0.0,2026-08-07T15:11:26.634526+00:00,timeseries_24h,556,"{""timestamp"": 1771891200, ""avgHighPrice"": 5, ""avgLowPrice"": 5, ""highPriceVolume"": 6801064, ""lowPriceVolume"": 1074907}"
2026-02-25 00:00:00+00:00,1771977600,5,5,27155123,13752460,40907583,0.0,0.0,0.0,0.0,2026-08-07T15:11:26.634526+00:00,timeseries_24h,556,"{""timestamp"": 1771977600, ""avgHighPrice"": 5, ""avgLowPrice"": 5, ""highPriceVolume"": 27155123, ""lowPriceVolume"": 13752460}"
2026-02-26 00:00:00+00:00,1772064000,6,5,17173732,5606554,22780286,20.0,1.0,22780286.0,22780286.0,2026-08-07T15:11:26.634526+00:00,timeseries_24h,556,"{""timestamp"": 1772064000, ""avgHighPrice"": 6, ""avgLowPrice"": 5, ""highPriceVolume"": 17173732, ""lowPriceVolume"": 5606554}"
2026-02-27 00:00:00+00:00,1772150400,5,5,58104233,11886918,69991151,0.0,0.0,0.0,0.0,2026-08-07T15:11:26.634526+00:00,timeseries_24h,556,"{""timestamp"": 1772150400, ""avgHighPrice"": 5, ""avgLowPrice"": 5, ""highPriceVolume"": 58104233, ""lowPriceVolume"": 11886918}"
2026-02-28 00:00:00+00:00,1772236800,6,5,47419482,23258016,70677498,20.0,1.0,70677498.0,70677498.0,2026-08-07T15:11:26.634526+00:00,timeseries_24h,556,"{""timestamp"": 1772236800, ""avgHighPrice"": 6, ""avgLowPrice"": 5, ""highPriceVolume"": 47419482, ""lowPriceVolume"": 23258016}"
2026-03-01 00:00:00+00:00,1772323200,5,5,64019431,18451244,82470675,0.0,0.0,0.0,0.0,2026-08-07T15:11:26.634526+00:00,timeseries_24h,556,"{""timestamp"": 1772323200, ""avgHighPrice"": 5, ""avgLowPrice"": 5, ""highPriceVolume"": 64019431, ""lowPriceVolume"": 18451244}"
2026-03-02 00:00:00+00:00,1772409600,6,5,35509440,18731388,54240828,20.0,1.0,54240828.0,54240828.0,2026-08-07T15:11:26.634526+00:00,timeseries_24h,556,"{""timestamp"": 1772409600, ""avgHighPrice"": 6, ""avgLowPrice"": 5, ""highPriceVolume"": 35509440, ""lowPriceVolume"": 18731388}"
2026-03-03 00:00:00+00:00,1772496000,5,5,41401381,20126881,61528262,0.0,0.0,0.0,0.0,2026-08-07T15:11:26.634526+00:00,timeseries_24h,556,"{""timestamp"": 1772496000, ""avgHighPrice"": 5, ""avgLowPrice"": 5, ""highPriceVolume"": 41401381, ""lowPriceVolume"": 20126881}"
2026-03-04 00:00:00+00:00,1772582400,6,5,32609986,34017794,66627780,20.0,1.0,66627780.0,66627780.0,2026-08-07T15:11:26.634526+00:00,timeseries_24h,556,"{""timestamp"": 1772582400, ""avgHighPrice"": 6, ""avgLowPrice"": 5, ""highPriceVolume"": 32609986, ""lowPriceVolume"": 34017794}"
2026-03-05 00:00:00+00:00,1772668800,5,5,63334055,19519638,82853693,0.0,0.0,0.0,0.0,2026-08-07T15:11:26.634526+00:00,timeseries_24h,556,"{""timestamp"": 1772668800, ""avgHighPrice"": 5, ""avgLowPrice"": 5, ""highPriceVolume"": 63334055, ""lowPriceVolume"": 19519638}"
2026-03-06 00:00:00+00:00,1772755200,5,5,23930523,8051146,31981669,0.0,0.0,0.0,0.0,2026-08-07T15:11:26.634526+00:00,timeseries_24h,556,"{""timestamp"": 1772755200, ""avgHighPrice"": 5, ""avgLowPrice"": 5, ""highPriceVolume"": 23930523, ""lowPriceVolume"": 8051146}"
2026-03-07 00:00:00+00:00,1772841600,6,5,3766024,2193459,5959483,20.0,1.0,5959483.0,5959483.0,2026-08-07T15:11:26.634526+00:00,timeseries_24h,556,"{""timestamp"": 1772841600, ""avgHighPrice"": 6, ""avgLowPrice"": 5, ""highPriceVolume"": 3766024, ""lowPriceVolume"": 2193459}"
