ds,timestamp,avgHighPrice,avgLowPrice,highPriceVolume,lowPriceVolume,daily_volume,roi,margin,potential_profit,margin_x_volume,fetched_at,source,item_id,_raw_json
2026-07-23 10:00:00+00:00,1784800800.0,2369.0,2366.0,69.0,20360.0,20429.0,0.1267962806424344,3.0,61287.0,61287.0,2026-08-07T15:14:31.290010+00:00,timeseries_1h,1749,"{""timestamp"": 1784800800, ""avgHighPrice"": 2369, ""avgLowPrice"": 2366, ""highPriceVolume"": 69, ""lowPriceVolume"": 20360}"
2026-07-23 10:01:00+00:00,1784800800.0,2369.0,2366.0,69.0,20360.0,20429.0,0.1267962806424344,3.0,61287.0,61287.0,2026-08-07T15:14:31.290010+00:00,timeseries_1h,1749,"{""timestamp"": 1784800800, ""avgHighPrice"": 2369, ""avgLowPrice"": 2366, ""highPriceVolume"": 69, ""lowPriceVolume"": 20360}"
2026-07-23 10:02:00+00:00,1784800800.0,2369.0,2366.0,69.0,20360.0,20429.0,0.1267962806424344,3.0,61287.0,61287.0,2026-08-07T15:14:31.290010+00:00,timeseries_1h,1749,"{""timestamp"": 1784800800, ""avgHighPrice"": 2369, ""avgLowPrice"": 2366, ""highPriceVolume"": 69, ""lowPriceVolume"": 20360}"
2026-07-23 10:03:00+00:00,1784800800.0,2369.0,2366.0,69.0,20360.0,20429.0,0.1267962806424344,3.0,61287.0,61287.0,2026-08-07T15:14:31.290010+00:00,timeseries_1h,1749,"{""timestamp"": 1784800800, ""avgHighPrice"": 2369, ""avgLowPrice"": 2366, ""highPriceVolume"": 69, ""lowPriceVolume"": 20360}"
2026-07-23 10:04:00+00:00,1784800800.0,2369.0,2366.0,69.0,20360.0,20429.0,0.1267962806424344,3.0,61287.0,61287.0,2026-08-07T15:14:31.290010+00:00,timeseries_1h,1749,"{""timestamp"": 1784800800, ""avgHighPrice"": 2369, ""avgLowPrice"": 2366, ""highPriceVolume"": 69, ""lowPriceVolume"": 20360}"
2026-07-23 10:05:00+00:00,1784800800.0,2369.0,2366.0,69.0,20360.0,20429.0,0.1267962806424344,3.0,61287.0,61287.0,2026-08-07T15:14:31.290010+00:00,timeseries_1h,1749,"{""timestamp"": 1784800800, ""avgHighPrice"": 2369, ""avgLowPrice"": 2366, ""highPriceVolume"": 69, ""lowPriceVolume"": 20360}"
2026-07-23 10:06:00+00:00,1784800800.0,2369.0,2366.0,69.0,20360.0,20429.0,0.1267962806424344,3.0,61287.0,61287.0,2026-08-07T15:14:31.290010+00:00,timeseries_1h,1749,"{""timestamp"": 1784800800, ""avgHighPrice"": 2369, ""avgLowPrice"": 2366, ""highPriceVolume"": 69, ""lowPriceVolume"": 20360}"
2026-07-23 10:07:00+00:00,1784800800.0,2369.0,2366.0,69.0,20360.0,20429.0,0.1267962806424344,3.0,61287.0,61287.0,2026-08-07T15:14:31.290010+00:00,timeseries_1h,1749,"{""timestamp"": 1784800800, ""avgHighPrice"": 2369, ""avgLowPrice"": 2366, ""highPriceVolume"": 69, ""lowPriceVolume"": 20360}"
2026-07-23 10:08:00+00:00,1784800800.0,2369.0,2366.0,69.0,20360.0,20429.0,0.1267962806424344,3.0,61287.0,61287.0,2026-08-07T15:14:31.290010+00:00,timeseries_1h,1749,"{""timestamp"": 1784800800, ""avgHighPrice"": 2369, ""avgLowPrice"": 2366, ""highPriceVolume"": 69, ""lowPriceVolume"": 20360}"
2026-07-23 10:09:00+00:00,1784800800.0,2369.0,2366.0,69.0,20360.0,20429.0,0.1267962806424344,3.0,61287.0,61287.0,2026-08-07T15:14:31.290010+00:00,timeseries_1h,1749,"{""timestamp"": 1784800800, ""avgHighPrice"": 2369, ""avgLowPrice"": 2366, ""highPriceVolume"": 69, ""lowPriceVolume"": 20360}"
2026-07-23 10:10:00+00:00,1784800800.0,2369.0,2366.0,69.0,20360.0,20429.0,0.1267962806424344,3.0,61287.0,61287.0,2026-08-07T15:14:31.290010+00:00,timeseries_1h,1749,"{""timestamp"": 1784800800, ""avgHighPrice"": 2369, ""avgLowPrice"": 2366, ""highPriceVolume"": 69, ""lowPriceVolume"": 20360}"
2026-07-23 10:11:00+00:00,1784800800.0,2369.0,2366.0,69.0,20360.0,20429.0,0.1267962806424344,3.0,61287.0,61287.0,2026-08-07T15:14:31.290010+00:00,timeseries_1h,1749,"{""timestamp"": 1784800800, ""avgHighPrice"": 2369, ""avgLowPrice"": 2366, ""highPriceVolume"": 69, ""lowPriceVolume"": 20360}"
2026-07-23 10:12:00+00:00,1784800800.0,2369.0,2366.0,69.0,20360.0,20429.0,0.1267962806424344,3.0,61287.0,61287.0,2026-08-07T15:14:31.290010+00:00,timeseries_1h,1749,"{""timestamp"": 1784800800, ""avgHighPrice"": 2369, ""avgLowPrice"": 2366, ""highPriceVolume"": 69, ""lowPriceVolume"": 20360}"
