ds,timestamp,avgHighPrice,avgLowPrice,highPriceVolume,lowPriceVolume,daily_volume,roi,margin,potential_profit,margin_x_volume,fetched_at,source,item_id,_raw_json
2026-08-05 23:21:00+00:00,1785970800.0,110.0,106.0,1655760.0,810881.0,2466641.0,3.7735849056603774,4.0,9866564.0,9866564.0,2026-08-07T11:46:54.266296+00:00,timeseries_1h,562,"{""timestamp"": 1785970800, ""avgHighPrice"": 110, ""avgLowPrice"": 106, ""highPriceVolume"": 1655760, ""lowPriceVolume"": 810881}"
2026-08-05 23:22:00+00:00,1785970800.0,110.0,106.0,1655760.0,810881.0,2466641.0,3.7735849056603774,4.0,9866564.0,9866564.0,2026-08-07T11:46:54.266296+00:00,timeseries_1h,562,"{""timestamp"": 1785970800, ""avgHighPrice"": 110, ""avgLowPrice"": 106, ""highPriceVolume"": 1655760, ""lowPriceVolume"": 810881}"
2026-08-05 23:23:00+00:00,1785970800.0,110.0,106.0,1655760.0,810881.0,2466641.0,3.7735849056603774,4.0,9866564.0,9866564.0,2026-08-07T11:46:54.266296+00:00,timeseries_1h,562,"{""timestamp"": 1785970800, ""avgHighPrice"": 110, ""avgLowPrice"": 106, ""highPriceVolume"": 1655760, ""lowPriceVolume"": 810881}"
2026-08-05 23:24:00+00:00,1785970800.0,110.0,106.0,1655760.0,810881.0,2466641.0,3.7735849056603774,4.0,9866564.0,9866564.0,2026-08-07T11:46:54.266296+00:00,timeseries_1h,562,"{""timestamp"": 1785970800, ""avgHighPrice"": 110, ""avgLowPrice"": 106, ""highPriceVolume"": 1655760, ""lowPriceVolume"": 810881}"
2026-08-05 23:25:00+00:00,1785970800.0,110.0,106.0,1655760.0,810881.0,2466641.0,3.7735849056603774,4.0,9866564.0,9866564.0,2026-08-07T11:46:54.266296+00:00,timeseries_1h,562,"{""timestamp"": 1785970800, ""avgHighPrice"": 110, ""avgLowPrice"": 106, ""highPriceVolume"": 1655760, ""lowPriceVolume"": 810881}"
2026-08-05 23:26:00+00:00,1785970800.0,110.0,106.0,1655760.0,810881.0,2466641.0,3.7735849056603774,4.0,9866564.0,9866564.0,2026-08-07T11:46:54.266296+00:00,timeseries_1h,562,"{""timestamp"": 1785970800, ""avgHighPrice"": 110, ""avgLowPrice"": 106, ""highPriceVolume"": 1655760, ""lowPriceVolume"": 810881}"
2026-08-05 23:27:00+00:00,1785970800.0,110.0,106.0,1655760.0,810881.0,2466641.0,3.7735849056603774,4.0,9866564.0,9866564.0,2026-08-07T11:46:54.266296+00:00,timeseries_1h,562,"{""timestamp"": 1785970800, ""avgHighPrice"": 110, ""avgLowPrice"": 106, ""highPriceVolume"": 1655760, ""lowPriceVolume"": 810881}"
2026-08-05 23:28:00+00:00,1785970800.0,110.0,106.0,1655760.0,810881.0,2466641.0,3.7735849056603774,4.0,9866564.0,9866564.0,2026-08-07T11:46:54.266296+00:00,timeseries_1h,562,"{""timestamp"": 1785970800, ""avgHighPrice"": 110, ""avgLowPrice"": 106, ""highPriceVolume"": 1655760, ""lowPriceVolume"": 810881}"
2026-08-05 23:29:00+00:00,1785970800.0,110.0,106.0,1655760.0,810881.0,2466641.0,3.7735849056603774,4.0,9866564.0,9866564.0,2026-08-07T11:46:54.266296+00:00,timeseries_1h,562,"{""timestamp"": 1785970800, ""avgHighPrice"": 110, ""avgLowPrice"": 106, ""highPriceVolume"": 1655760, ""lowPriceVolume"": 810881}"
2026-08-05 23:30:00+00:00,1785970800.0,110.0,106.0,1655760.0,810881.0,2466641.0,3.7735849056603774,4.0,9866564.0,9866564.0,2026-08-07T11:46:54.266296+00:00,timeseries_1h,562,"{""timestamp"": 1785970800, ""avgHighPrice"": 110, ""avgLowPrice"": 106, ""highPriceVolume"": 1655760, ""lowPriceVolume"": 810881}"
2026-08-05 23:31:00+00:00,1785970800.0,110.0,106.0,1655760.0,810881.0,2466641.0,3.7735849056603774,4.0,9866564.0,9866564.0,2026-08-07T11:46:54.266296+00:00,timeseries_1h,562,"{""timestamp"": 1785970800, ""avgHighPrice"": 110, ""avgLowPrice"": 106, ""highPriceVolume"": 1655760, ""lowPriceVolume"": 810881}"
2026-08-05 23:32:00+00:00,1785970800.0,110.0,106.0,1655760.0,810881.0,2466641.0,3.7735849056603774,4.0,9866564.0,9866564.0,2026-08-07T11:46:54.266296+00:00,timeseries_1h,562,"{""timestamp"": 1785970800, ""avgHighPrice"": 110, ""avgLowPrice"": 106, ""highPriceVolume"": 1655760, ""lowPriceVolume"": 810881}"
2026-08-05 23:33:00+00:00,1785970800.0,110.0,106.0,1655760.0,810881.0,2466641.0,3.7735849056603774,4.0,9866564.0,9866564.0,2026-08-07T11:46:54.266296+00:00,timeseries_1h,562,"{""timestamp"": 1785970800, ""avgHighPrice"": 110, ""avgLowPrice"": 106, ""highPriceVolume"": 1655760, ""lowPriceVolume"": 810881}"
2026-08-05 23:34:00+00:00,1785970800.0,110.0,106.0,1655760.0,810881.0,2466641.0,3.7735849056603774,4.0,9866564.0,9866564.0,2026-08-07T11:46:54.266296+00:00,timeseries_1h,562,"{""timestamp"": 1785970800, ""avgHighPrice"": 110, ""avgLowPrice"": 106, ""highPriceVolume"": 1655760, ""lowPriceVolume"": 810881}"
2026-08-05 23:35:00+00:00,1785970800.0,110.0,106.0,1655760.0,810881.0,2466641.0,3.7735849056603774,4.0,9866564.0,9866564.0,2026-08-07T11:46:54.266296+00:00,timeseries_1h,562,"{""timestamp"": 1785970800, ""avgHighPrice"": 110, ""avgLowPrice"": 106, ""highPriceVolume"": 1655760, ""lowPriceVolume"": 810881}"
2026-08-05 23:36:00+00:00,1785970800.0,110.0,106.0,1655760.0,810881.0,2466641.0,3.7735849056603774,4.0,9866564.0,9866564.0,2026-08-07T11:46:54.266296+00:00,timeseries_1h,562,"{""timestamp"": 1785970800, ""avgHighPrice"": 110, ""avgLowPrice"": 106, ""highPriceVolume"": 1655760, ""lowPriceVolume"": 810881}"
2026-08-05 23:37:00+00:00,1785970800.0,110.0,106.0,1655760.0,810881.0,2466641.0,3.7735849056603774,4.0,9866564.0,9866564.0,2026-08-07T11:46:54.266296+00:00,timeseries_1h,562,"{""timestamp"": 1785970800, ""avgHighPrice"": 110, ""avgLowPrice"": 106, ""highPriceVolume"": 1655760, ""lowPriceVolume"": 810881}"
2026-08-05 23:38:00+00:00,1785970800.0,110.0,106.0,1655760.0,810881.0,2466641.0,3.7735849056603774,4.0,9866564.0,9866564.0,2026-08-07T11:46:54.266296+00:00,timeseries_1h,562,"{""timestamp"": 1785970800, ""avgHighPrice"": 110, ""avgLowPrice"": 106, ""highPriceVolume"": 1655760, ""lowPriceVolume"": 810881}"
2026-08-05 23:39:00+00:00,1785970800.0,110.0,106.0,1655760.0,810881.0,2466641.0,3.7735849056603774,4.0,9866564.0,9866564.0,2026-08-07T11:46:54.266296+00:00,timeseries_1h,562,"{""timestamp"": 1785970800, ""avgHighPrice"": 110, ""avgLowPrice"": 106, ""highPriceVolume"": 1655760, ""lowPriceVolume"": 810881}"
2026-08-05 23:40:00+00:00,1785970800.0,110.0,106.0,1655760.0,810881.0,2466641.0,3.7735849056603774,4.0,9866564.0,9866564.0,2026-08-07T11:46:54.266296+00:00,timeseries_1h,562,"{""timestamp"": 1785970800, ""avgHighPrice"": 110, ""avgLowPrice"": 106, ""highPriceVolume"": 1655760, ""lowPriceVolume"": 810881}"
